Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum
14525,USA,CO,Montose,Cretaceous,Mancos Shale,Lower Campanian,,,SE NW SW 9-48N-8W,"Baculites sp. (B. haresi?); Scaphites hippocrepis; Cataceramus balticus,  trace fossils",,David Noe,5/19/2006,,,Montrose East,38.42538,-107.758962,,,02/18/2014,,DN045
12200,USA,NM,Sandoval,Cretaceous,Mancos Shale ,Campanian,,Scaphites Leei III,"NE1/4 NE1/4 sec. 23, T. 21 N., R. 1 W.",Scaphites leci III,,S. C. Hook,8/31/1977,0,Cebolla 15min,Cuba,36.04024,-106.90644,,,02/18/2014,Scaphites leci III,
14821,USA,CO,Delta,Cretaceous ,Mancos Shale (Smoky Hill Member),Campanian,,,"SE1/4 NW1/4 NW1/4 sec. 1, T. 15S., R. 96W.","""Inoceramus"" sp., Pseudoperna congesta (Conrad)",,Noe,5/1/2008,,North Delta,,38.78128,-108.07997,,,02/18/2014,,NDL-30
7240,USA,UT,Duchashne,Cretaceous,Mancos Shale (uppermost) and Mesaverde Fm. (lowermost),Campanian,,,NW1/4 Sec. 18 T1S R7W Near west line,Anomia subquadrata Stanton,,"Gill, Burkholder, Cobban",1969,OF-69-18D,Farm Creek,,40.39667,-110.71834,,,02/18/2014,Anomia subquadrata Stanton,
2511,USA,UT,Carbon,Cretaceous,Mancos shale about 100 feet below Storrs tongue of Star Point sandstone.,Campanian,,,"Twelve miles northeast of Price, in bed of Soldier Creek near center of south line of SW1/4 sec. 18, T. 13 S., R. 12 E.",Inoceramus balticus Boehm,,W. A. Cobban,5/10/1960,0,,,39.68856,-110.62199,,,02/18/2014,Inoceramus balticus Boehm,
3174,USA,CO,,Cretaceous,Mancos Shale about 350' below Mesaverde Fm. ,Campanian,,,SW1/4SE1/4 Sec 15 T48N R7W. About 200' below silty marker bed,Inoceramus aff. I proximus Toumey,,Dickinson,1961,,Cimarron,,38.41401,-107.62189,,,02/18/2014,Inoceramus aff. I proximus Toumey,
7771,USA,CO ,Dolores,Cretaceous,"Mancos Shale, (upper 100') from small yellow - brown - to dusky - orange - weathering sandy nodular limestone concretions 100 ft above D7769","Campanian, Lower about 81.7 MY",,,"SE1/4 SE1/4 SW1/4 sec. 19, T. 42 N., R. 13 W. (unsurveyed)",Scaphites hippocrepis (DeKay) ,Scaphites hippocrepis,"Burkholder, Cobban",9/17/1970,OF-70-9D,Lone Cone,,37.88232,-108.34742,,,02/18/2014,Scaphites hippocrepis (DeKay) ,
7654,USA,CO ,Moffat,Cretaceous,"Mancos Shale, 1,580 ft below Castlegate Sandstone ","Campanian, Lower about 81.7 MY",,,"Center of NW1/4 sec. 14, T. 1 N., R. 102 W.",Scaphites hippocrepis (DeKay) III,Scaphites hippocrepis,J. R. Gill ,8/4/1970,OF-70-9D,Cactus Reservoir,,40.05907,-108.81588,,,02/18/2014,Scaphites hippocrepis (DeKay) III,
2363,USA,WY.,Carbon,Cretaceous,"Mancos shale, 180 feet below base of lowest sandstone tongue of Mesaverde formation.",Campanian,,,"South side of Big Sandstone Creek, in sec. 32?, T. 14 N., R. 88 W.",Baculites n. sp. (C) ,,"P. T. Hayes, A. D. Zapp",9/13/1959,"F-59-11D, 18D",,,41.14714,-107.32413,,,02/18/2014,Baculites n. sp. (C) ,
7098,USA,UT,Uintah,Cretaceous,"Mancos Shale, 185 feet below top","Campanian, Middle  80.04 MY",,,"SW1/4 NE1/4 sec. 17, T 25 N, R 85 W",Baculites obtusus Meek (early form),,J. G. Gill ,8/26/1969,OF-69-13D,Rasmussen Hollow .,,42.1395,-107.02482,,,02/18/2014,Baculites obtusus Meek (early form),MF-69-14
7198,USA,UT,Uintah,Cretaceous,"Mancos Shale, 185 feet below top","Campanian, Middle  80.04 MY",,,"Center of sec. 11, T. 6 S., R 22 E.",Baculites obtusus Meek (early form),,J. G. Gill ,8/26/1969,OF-69-18D,Rasmussen Hollow ,,40.31398,-109.40941,,,02/18/2014,Baculites obtusus Meek (early form),
7825,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 190 ft below top of Sharon Springs Member ",Campanian,,,"Book Cliffs Mine area in the center of the NE1/4 sec. 4, T. 1 N., R. 1 E","Inoceramus sp., Baculites sp.",,J. R. Gill & E. A. Merewether ,10/12/1970,OF-70-9D,Round Mountain,,39.18867,-108.48357,,,02/18/2014,"Inoceramus sp., Baculites sp.",
7809,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 20 ft below Sharon Springs bentonites","Campanian, Lower about 80.5 MY",,,"SW1/4 sec. 7, T. 9 S., R. 100 W ",Baculites sp. (weak flank ribs),,J. R. Gill & E. A. Merewether ,10/10/1970,OF-70-9D,,Corcoran Peak,39.2834,-108.59887,OFR 2006-1326,,02/18/2014,Baculites sp. (weak flank ribs),
7820,USA,CO ,Garfield,Cretaceous,"Mancos Shale, 210 ft below top of Castlegate Sandstone  eqivalent","Campanian, Middle  80.04 MY",,,"Prairie Canyon in the NE1/4 sec. 18, T. 8 S., R. 104 W. Prairie Canyon","Lucina subundata Hall and Meek, Baculites obtusus Meek ",,J. R. Gill & E. A. Merewether ,10/11/1970,OF-70-9D,,Bar X Wash,39.3702,-109.02655,OFR 2006-1326,,02/18/2014,"Lucina subundata Hall and Meek, Baculites obtusus Meek ",
7099,USA,UT,Uintah,Cretaceous,"Mancos Shale, 235 feet below top","Campanian, Middle  80.04 MY",,,"SW1/4 NE1/4 sec. 17, T 25 N, R 85 W",Baculites obtusus Meek (early form),,J. G. Gill ,8/26/1969,OF-69-13D,,,42.1395,-107.02482,,,02/18/2014,Baculites obtusus Meek (early form),MF-69-15
7199,USA,UT,Uintah,Cretaceous,"Mancos Shale, 235 feet below top","Campanian, Middle  80.04 MY",,,"Center of sec. 11, T. 6 S., R 22 E. Same locality as D7198",Baculites obtusus Meek (early form),,J. G. Gill ,8/26/1969,OF-69-18D,Rasmussen Hollow ,,40.31398,-109.40941,,,02/18/2014,Baculites obtusus Meek (early form),
7087,USA,UT,Uintah,Upper Cretaceous,"Mancos Shale, 290 feet below top.","Campanian, Lower about 80.5 MY",,,"West Cow Wash section in the SE1/4 sec. 18, T. 6 S., R 24 E.",Baculites sp. (weak flank ribs),Pycnodonte aff. kellumi,J. G. Gill ,8/11/1969,,Jensen East ,,35.08175,-107.3793,,,02/18/2014,Baculites sp. (weak flank ribs),L69-1F8
7187,USA,UT,Uintah,Cretaceous,"Mancos Shale, 290 feet below top.","Campanian, Lower about 80.5 MY",,,"West Cow Wash section in the SE1/4 sec. 18, T. 6 S., R 24 E. Same locality as D7186",Baculites sp. (weak flank ribs),,J. G. Gill ,8/11/1969,OF-69-18D,Jensen East,,40.29678,-109.25492,,,02/18/2014,Baculites sp. (weak flank ribs),
7773,USA,CO ,Dolores,Cretaceous,"Mancos Shale, 30 ft below base of transition to Mesaverde ","Campanian, Lower about 81.7 MY",,,"SW1/4 SW1/4 SE1/4 sec. 19, T. 42 N., R. 13 W.",Scaphites hippocrepis (DeKay) I,,J. R. Gill ,9/17/1970,OF-70-9D,Lone Cone,,37.88217,-108.34492,,,02/18/2014,Scaphites hippocrepis (DeKay) I,
7829,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 30 ft below top of Sharon Springs Member ","Campanian, Middle  80.04 MY",,,"Book Cliffs Mine area in the center of the NE1/4 sec. 4, T. 1 N., R. 1 E.","Inoceramus sp., Baculites obtusus Meek ",,J. R. Gill & E. A. Merewether ,10/12/1970,OF-70-9D,Round Mountain,,39.18867,-108.48357,,,02/18/2014,"Inoceramus sp., Baculites obtusus Meek ",
7818,USA,CO ,Garfield,Cretaceous,"Mancos Shale, 340 ft below top of Castlegate Sandstone ","Campanian, Lower about 80.5 MY",,,"Prairie Canyon in the NE1/4 sec. 18, T. 8 S., R. 104 W.",Baculites sp. (weak flank ribs) ,,J. R. Gill & E. A. Merewether ,10/11/1970,OF-70-9D,,Bar X Wash,39.3702,-109.02655,,,02/18/2014,Baculites sp. (weak flank ribs) ,
7817,USA,CO ,Garfield,Cretaceous,"Mancos Shale, 370 ft below top of Castlegate Sandstone  equivalant","Campanian, Lower about 80.5 MY",,,"Prairie Canyon in the NE1/4 sec. 18, T. 8 S., R. 104 W. Prairie Canyon",Baculites sp. (weak flank ribs) ,,J. R. Gill & E. A. Merewether ,10/11/1970,OF-70-9D,,Bar X Wash,39.3702,-109.02655,OFR 2006-1326,,02/18/2014,Baculites sp. (weak flank ribs) ,
7808,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 40 ft below Sharon Springs Member ",Campanian,,,"SW1/4 sec. 7, T. 9 S., R. 100 W",Baculites sp.,,J. R. Gill & E. A. Merewether ,10/10/1970,OF-70-9D,,Corcoran Peak,39.2834,-108.59887,,,02/18/2014,Baculites sp.,
7100,USA,UT,Uintah,Cretaceous,"Mancos Shale, 45 feet below D7199","Campanian, Lower. about 80.9 MY",,,"SE1/4 SE1/4 sec. 36, T 23 N, R 87 W",Baculites sp. (smooth to weakly ribbed),,J. G. Gill ,8/27/1969,OF-69-13D,,,41.91586,-107.16095,,,02/18/2014,Baculites sp. (smooth to weakly ribbed),MF-69-34
7200,USA,UT,Uintah,Cretaceous,"Mancos Shale, 45 feet below D7199","Campanian, Lower. about 80.9 MY",,,"Center of sec. 11, T. 6 S., R 22 E. Same locality as D7198",Baculites sp. (smooth to weakly ribbed),,J. G. Gill ,8/27/1969,OF-69-18D,Rasmussen Hollow ,,40.31398,-109.40941,,,02/18/2014,Baculites sp. (smooth to weakly ribbed),
7828,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 50 ft below top of Sharon Springs Member ","Campanian, Middle  80.04 MY",,,"Book Cliffs Mine area in the center of the NE1/4 sec. 4, T. 1 N., R. 1 E.","Inoceramus sp., Baculites obtusus Meek ",,J. R. Gill & E. A. Merewether ,10/12/1970,OF-70-9D,Round Mountain,,39.18867,-108.48357,,,02/18/2014,"Inoceramus sp., Baculites obtusus Meek ",
7827,USA,CO ,Mesa,Cretaceous,"Mancos Shale, 75 ft below top of Sharon Springs Member ","Campanian, Lower about 80.5 MY",,,"Book Cliffs Mine area in the center of the NE1/4 sec. 4, T. 1 N., R. 1 E","Baculites sp. (weak flank ribs), Hoploscaphites sp.",,J. R. Gill & E. A. Merewether ,10/12/1970,OF-70-9D,Round Mountain,,39.18867,-108.48357,,,02/18/2014,"Baculites sp. (weak flank ribs), Hoploscaphites sp.",
7652,USA,CO ,Moffat,Cretaceous,"Mancos Shale, 760 ft below Castlegate Sandstone ","Campanian, Lower about 80.5 MY",,,"Center of NW1/4 sec. 14, T. 1 N., R. 102 W",Baculites sp. (weak flank ribs),,J. R. Gill ,8/1/1970,OF-70-9D,Cactus Reservoir,,40.05907,-108.81588,,,02/18/2014,Baculites sp. (weak flank ribs),
7158,USA,CO,Moffat,Cretaceous,"Mancos Shale, a little higher than D7157",,,,Same locality as D7157,Baculites sp.,,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,,,40.37863,-107.813,,,02/18/2014,Baculites sp.,
7088,USA,CO,Rio Blanco,Upper Cretaceous,"Mancos Shale, about 10 feet below Ardmore Bentonite.","Campanian, Middle  80.04 MY",,,"NW1/4NE1/4 sec. 16, T. 2 N., R 103 W.",Baculites obtusus Meek.,Sciponoceras gracile,J. G. Gill ,1969,,Mellen Hill ,,35.08175,-107.3793,,,02/18/2014,Baculites obtusus Meek.,L69-1F9
3664,USA,NM,Santa Fe,Cretaceous,"Mancos Shale, about 150' below top.","Campanian, Lower about 83.8 MY",,,"Near Omera Mine east of  Ortiz Mts., in sec. 6, T. 12 N., R. 9 E. [Omara mine  -aka Block Coal  according to Gardner 1910]","Scaphites leei, Inoceramus.",,W. A. Cobban.,9/27/1961,0,Captain Davis Mountain,,35.302,-106.01566,"Gardner Bull 381, Lee Contrib Econ Geology1911",,02/18/2014,"Scaphites leei, Inoceramus.",
7558,USA,CO ,Garfield,Cretaceous,"Mancos Shale, about 20 ft above 1 - ft bentonite bed in black flaky shale and about 70 ft below Castlegate Sandstone ","Campanian, Middle  80.04 MY",,,"NW1/4 NE1/4 sec. 13, T. 8 S., R. 105 W.",Baculites obtusus Meek ,,"J. R. Gill, C. Eiriksson",6/22/1970,OF-70-9D,,,39.3722,-109.04514,OFR 2006-1326,,02/18/2014,Baculites obtusus Meek ,
7060,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 200 ft below Morapos Sandstone Member.",,,,"Center of the SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites sp.,Cremnoceramus deformis-crassus-inconstans,"Gill, Blanchard and Pipiringos",7/29/1969,RME-69-18D,Axial ,,40.38006,-107.80504,,,02/18/2014,Baculites sp.,69M-566
7160,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 200 ft below Morapos Sandstone Member.",Campanian,,,"Center of the SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites sp.,,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,Axial ,,40.38018,-107.80505,,,02/18/2014,Baculites sp.,
8206,USA,UT,Garfield,Cretaceous,"Mancos Shale, about 200 ft lower than D8205 ; at base of sandy unit",,,,"NE1/4 sec. 5, T. 18 S., R. 25 E., ",Inoceramus balticus Boehm,,"Gill, McHargue",8/5/1971,OF-71-11D,,,39.27385,-109.16811,,,02/18/2014,Inoceramus balticus Boehm,
7753,USA,CO ,San Miguel,Cretaceous,"Mancos Shale, about 210 ft below transition with Mesaverde","Campanian, Lower about 81.7 MY",,,"NE1/4 NE1/4 NE1/4 sec. 10, T. 43 N., R. 16 W",Scaphites hippocrepis (DeKay) I,Scaphites hippocrepis,"J. R. Gill and F. J. James, Gill, James, Burkholder & Cobban ","9/14/70, 9/15/70",OF-70-9D,Basin,,38.00913,-108.61355,,,02/18/2014,Scaphites hippocrepis (DeKay) I,
7174,USA,CO,Rio Blanco ,Cretaceous,"Mancos Shale, about 25 feet below thick unit of thin-beded sandstone below Castlegate Sandstone.","Campanian, Middle",,,"NW1/4NE1/4 sec. 21, T. 3 N., R 100 W.",Baculites mclearni Landes,Inoceramus azerbaidjanensis,J. G. Gill ,8/3/1969,OF-69-18D,Divide Creek,,40.21992,-108.62007,,,02/18/2014,Baculites mclearni Landes,
7059,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 400 ft below Morapos Sandstone Member.","Campanian, middle",,,"SW1/4SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites asperiformis Meek.,,"Gill, Blanchard and Pipiringos",7/29/1969,CD-69-16D,Axial ,,40.37829,-107.80732,,,02/18/2014,Baculites asperiformis Meek.,BH-23-69
7159,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 400 ft below Morapos Sandstone Member.","Campanian, middle",,,"SW1/4SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites asperiformis Meek.,,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,Axial ,,40.37849,-107.80781,MF-1548,,02/18/2014,Baculites asperiformis Meek.,
7081,USA,CO,Rio Blanco,Upper Cretaceous,"Mancos Shale, about 475 feet below base of Castlegate Sandstone.","Campanian, Middle  80.04 MY",,,"NW1/4NE1/4 sec. 16, T. 2 N., R 103 W.",Baculites obtusus Meek.,,J. G. Gill ,1969,,Mellen Hill .,,35.08175,-107.3793,,,02/18/2014,Baculites obtusus Meek.,L69-1F2
7772,USA,CO ,Dolores,Cretaceous,"Mancos Shale, about 70 ft below base of transition to Mesaverde ",Campanian,,,"SW1/4 SW1/4 SE1/4 sec. 19, T. 42 N., R. 13 W.",Baculites aquilaensis Reeside ,,J. R. Gill ,9/17/1970,OF-70-9D,Lone Cone,,37.88217,-108.34492,,,02/18/2014,Baculites aquilaensis Reeside ,
7097,USA,UT,Uintah,Cretaceous,"Mancos Shale, about Same level as D 7196","Campanian, Lower about 81.7 MY",,,"SW1/4 NE1/4 sec. 17, T 25 N, R 85 W",Scaphites hippocrepis (DeKay) I.,,"Gill and Blanchard, 8/25/69; Gill, Burkholder & Cobban ",9/18/1969,OF-69-13D,,,42.1395,-107.02482,,,02/18/2014,Scaphites hippocrepis (DeKay) I.,MF-69-13
7197,USA,UT,Uintah,Cretaceous,"Mancos Shale, about Same level as D 7196","Campanian, Lower about 81.7 MY",,,"Center of sec. 2, T. 6 S., R 22 E.",Scaphites hippocrepis (DeKay) I.,Scaphites hippocrepis,"Gill and Blanchard, 8/25/69; Gill, Burkholder & Cobban ",9/18/1969,OF-69-18D,Rasmussen Hollow ,,40.32656,-109.40971,,,02/18/2014,Scaphites hippocrepis (DeKay) I.,
7819,USA,CO ,Garfield,Cretaceous,"Mancos Shale, about same level as D7818","Campanian, Lower about 80.5 MY",,,"Prairie Canyon in the NE1/4 sec. 18, T. 8 S., R. 104 W.",Baculites sp. (weak flank ribs) ,,J. R. Gill & E. A. Merewether ,10/11/1970,OF-70-9D,,Bar X Wash,39.3702,-109.02655,,,02/18/2014,Baculites sp. (weak flank ribs) ,
3785,USA,UT,Emery,Upper Cretaceous,"Mancos Shale, approximately 1,600 feet below top","Campanian, Lower about 81.7 MY",,REESIDEI,"NW1/4 SE1/4 sec. 17, T. 20 S., R. 16 E.","Inoceramus cf. I. Cycloides Wegner, Baculites sp., Scaphites hippocrepis (Dekay), Placenticeras planum Hyatt",Scaphites hippocrepis,A. D. Zapp,6/8/1962,OF-62-4D,,Blue Castle Butte,39.0798,-110.1463,PP 619,,02/18/2014,"Inoceramus cf. I. Cycloides Wegner, Baculites sp., Scaphites hippocrepis (Dekay), Placenticeras planum Hyatt",
6855,USA,CO,Montrose,Cretaceous,"Mancos Shale, at base of bed B (Sharon Springs)","Campanian, Middle  80.04 MY",,,"SW1/4 NW1/4 SW1/4 sec. 23, T. 49 N., R. 8 W.","Inoceramus sp., Baculites obtusus Meek (Probably early form)",,"J. R. Gill, J.C. Brown",6/19/1968,OF-68-6D,Cerro Summit ,Cerro Summit,38.4961,-107.7458,OFR 2006-1326,,02/18/2014,"Inoceramus sp., Baculites obtusus Meek (Probably early form)",
14880,USA,CO,Delta,Cretaceous ,"Mancos Shale, Blue Hill Mbr.",,,,"Near center S1/2 sec. 34, T. 14S., R. 94W.",Prionocyclus hyatti,,Noe,8/27/2009,,Orchard City,,38.78868,-107.88739,,,02/18/2014,,ORC-247 
14885,USA,CO,Delta,Cretaceous ,"Mancos Shale, Blue Hill Mbr.",,,,"Road cut near center of E1/2 NE1/4 sec. 32, T. 14S., R. 94W.","Inoceramus dimidius, Nicaisolopha lugubris, Prionocyclus macombi",,Noe & Zawaski,7/9/2009,,Orchard City,,38.79529,-107.91857,,,02/18/2014,,ORC-16
7163,USA,CO,Moffat,Cretaceous,"Mancos Shale, float from Morapos Sandstone Member.",Campanian,,,"Center of sec. 23, T. 5 N., R 93 W.",Baculites sp.,,J. G. Gill ,1969,OF-69-18D,Axial ,,40.36928,-107.80142,,,02/18/2014,Baculites sp.,
9393,USA,UT,Sevier,Cretaceous,"Mancos Shale, Float presumably from upper 200' of Masuk Member",,,,Center of the N1/2 Sec. 36 T23S R4E,Inoceramus (Endocostea) cf. I. balticus Boehm,,C.E. Turner,1975,OER-75-47D,Salina 100k,Old Woman Plateau,38.7702,-111.415,,,03/24/2014,Inoceramus (Endocostea) cf. I. balticus Boehm,
9391,USA,UT,Sevier,Cretaceous,"Mancos Shale, Float probably from the upper 200' of the Masuk Shale Member",,,,Center of the N1/2 Sec. 36 T23S R4E,"Placenticeras sp., Endocostea cf. baltica",,Fred Peterson,1975,OER-75-47D,Salina 100k,Old Woman Plateau,38.7702,-111.415,,,03/24/2014,Placenticeras sp.,
7653,USA,CO ,Moffat,Cretaceous,"Mancos Shale, from 1,030 ft below Castlegate Sandstone ",Campanian,,,"Center of NW1/4 sec. 14, T. 1 N., R. 102 W.",Inoceramus sp.,,J. R. Gill ,8/4/1970,OF-70-9D,Cactus Reservoir,,40.05907,-108.81588,,,02/18/2014,Inoceramus sp.,
7093,USA,UT,Uintah,Cretaceous,"Mancos Shale, from 110 feet below first ledges in upper part and 281 feet below a massive white beach sand.","Campanian, Middle  80.04 MY",,,From 13.2 miles south of northeast corner and 13 miles west of northeast corner of the Kayenta quadrangle; same locality as D7089,Baculites obtusus Meek.,Pycnodonte newberri,J. G. Gill ,8/21/1969,,,,36.56067,-110.35871,,,02/18/2014,Baculites obtusus Meek.,L69-13F4
7193,USA,UT,Uintah,Cretaceous,"Mancos Shale, from 110 feet below first ledges in upper part and 281 feet below a massive white beach sand.","Campanian, Middle  80.04 MY",,,"SE1/4SE1/4 sec. 8, T. 6 S., R 23 E.",Baculites obtusus Meek.,,J. G. Gill ,8/21/1969,OF-69-18D,,,40.31066,-109.3484,,,02/18/2014,Baculites obtusus Meek.,
7684,USA,CO ,Garfield,Cretaceous,"Mancos Shale, from 3 ft below Sharon Springs",Campanian,,,"Canyon Creek in SE1/4 SW1/4 SW1/4 sec. 3, T. 6 S., R. 90 W.","Ostrea sp., Baculites sp.",,J. R. Gill ,8/15/1970,OF-70-9D,Storm King Mountain ,,39.5518,-107.43412,,,02/18/2014,"Ostrea sp., Baculites sp.",
13455,USA,UT,Grand,Cretaceous ,"Mancos Shale, from 7' thick coarse-grained channel sandstone 48' below Hatch Mesa Ss","Campanian, Lower about 81.7 MY",,,"1/2 mile north of Floy in the NW1/4 SW1/4 NW1/4 sec. 3, T. 22 S., R. 18 E",Scaphites hippocrepis I,Scaphites hippocrepis,W. A. Cobban ,9/23/1993,0,Hatch Mesa   ,Hatch Mesa,38.9306,-109.9289,,,02/18/2014,Scaphites hippocrepis I,
13747,USA,UT,Grand,Cretaceous,"Mancos Shale, from a 2-ft-thick local coarse-grained ss body a feww feet above D13746","Campanian, Lower about 81.7 MY",,,"Northeast of Floy Siding NE1/4 sec. 2, T. 22 S., R. 18 E.",Scaphites hippocrepis III,,Cobban,10/2/1996,0,Hatch Mesa ,,38.93325,-109.89688,,,02/18/2014,Scaphites hippocrepis III,
13035,USA,UT,Grand,Cretaceous,"Mancos Shale, from a coarse Ss","Campanian, Lower about 81.7 MY",,,"Near Floy Siding in CW1/2 sec. 3, T. 22 S., R. 18 E.",Scaphites hippocrepis?,,Cobban and T. D. Fouch,5/8/1988,0,Hatch Mesa,,38.952,-109.9282,,,02/18/2014,Scaphites hippocrepis?,
13660,USA,UT,Grand,Cretaceous,"Mancos Shale, from a coarse-grained, cross-bedded sandstone body below level of D13455","Campanian, Lower about 81.7 MY",,,"Slightly northwest of D13455, north of Floy Siding, NW1/4SW1/4NW1/4 sec. 3, T. 22 S., R. 18 E.",Scaphites hippocrepis III,Scaphites hippocrepis,Cobban,9/27/1995,0,Hatch Mesa  ,,38.92963,-109.92872,,,02/18/2014,Scaphites hippocrepis III,
13746,USA,UT,Grand,Cretaceous,"Mancos Shale, from a rusty-weathering, coarse-grained, onlitic sandstone body","Campanian, Lower about 81.7 MY",,,"Northeast of Floy Siding NE1/4 sec. 2, T. 22 S., R. 18 E.",Scaphites hippocrepis III,,Cobban,10/2/1996,0,Hatch Mesa  ,,38.93325,-109.89688,,,02/18/2014,Scaphites hippocrepis III,
7683,USA,CO ,Garfield,Cretaceous,"Mancos Shale, from about 100 ft below top of sandstone and shale unit below Sharon Springs",Campanian,,,"Canyon Creek in SE1/4 SW1/4 SW1/4 sec. 3, T. 6 S., R. 90 W",Baculites sp.,,J. R. Gill ,8/15/1970,OF-70-9D,Storm King Mountain ,,39.5518,-107.43412,,,02/18/2014,Baculites sp.,
8234,USA,UT,Grand,Cretaceous,"Mancos Shale, from about 15 ft above dip - slope - forming ripple - laminated about 25 ft thick - approximate level of D8222","Campanian, Lower about 81.7 MY",,,"Sulphur Canyon area in the NE1/4 NE1/4 NE1/4 sec. 15, T. 17 S., R. 24 E.",Scaphites hippocrepis (DeKay) III,Scaphites hippocrepis,Gill,8/14/1971,OF-71-11D,,,39.33476,-109.23907,,,02/18/2014,Scaphites hippocrepis (DeKay) III,
7834,USA,CO ,Delta,Cretaceous,"Mancos Shale, from adusky - red - weathering ferruginous concretion about 100 ft above Sharon Springs Member ",Campanian,,,"NE1/4 SW1/4 sec. 10, T. 14 S., R. 96 W",Hoploscaphites sp.,,E. A. Merewether ,10/13/1970,OF-70-9D,North Delta,,38.84774,-108.11753,,,02/18/2014,Hoploscaphites sp.,
14822,USA,CO,Delta,Cretaceous ,"Mancos Shale, from algal biotherm in Prairie Canyon Member",Campanian,,,"Just N of center of E1/2 sec. 30, T. 14S., R. 95W.","Cataceramus balticus (Bohm), Baculites sp., leaf print",,Nelson & Noe,5/28/2008,,North Delta,,38.80721,-108.05347,,,02/18/2014,,NDL-34 
14831,USA,CO,Delta,Cretaceous ,"Mancos Shale, from basal Prairie Canyon Member",Campanian,,,"Near center of S1/2 NE1/4 NE1/4 sec. 17, T. 15S., R. 95W.",bit of inoceramid and oyster shells,,Jon White,5/2008,,North Delta,,38.75215,-108.03008,,,02/18/2014,,NDL-302 
7833,USA,CO ,Delta,Cretaceous,"Mancos Shale, from base of Sharon Springs Member ","Campanian, Middle  80.04 MY",,,"NE1/4 SW1/4 sec. 10, T. 14 S., R. 96 W.","Inoceramus sp., Baculites obtusus Meek ",,J. R. Gill & E. A. Merewether ,10/13/1970,OF-70-9D,North Delta,North Delta,38.847,-108.11379,OFR 2006-1326,,02/18/2014,"Inoceramus sp., Baculites obtusus Meek ",
